nodes,experiment,paper_label,mode,x_name,x_value,metric,value,unit,eligibility,source_file,source_design,source_case,source_run_id
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,61.535129,mean_flit_latency,12.328718440000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,75.731873,mean_flit_latency,9.1595587,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,75.768597,mean_flit_latency,9.24285924,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,77.961281,mean_flit_latency,13.71367382,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m100_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,84.11391,mean_flit_latency,9.90791718,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,85.47593,mean_flit_latency,15.74985714,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,86.892448,mean_flit_latency,9.825016040000001,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m120_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,102.660972,mean_flit_latency,12.033034879999999,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,102.67446444999342,mean_flit_latency,15.782633319999999,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m140_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,104.865772,mean_flit_latency,8.65903144,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,121.557492,mean_flit_latency,13.441435660000002,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,124.74054,mean_flit_latency,8.90691488,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,127.03252,mean_flit_latency,14.097142439999999,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,127.05317937876077,mean_flit_latency,17.501108079999998,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,14.245988,mean_flit_latency,6.7503433600000005,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,14.536506,mean_flit_latency,6.821520899999999,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,14.846452,mean_flit_latency,6.733243880000001,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,14.846734193572908,mean_flit_latency,9.07484268,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m20_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,144.568838,mean_flit_latency,14.76297528,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,144.5955950397927,mean_flit_latency,19.215517180000003,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,146.274106,mean_flit_latency,9.14799216,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,151.493116,mean_flit_latency,15.72055536,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,165.169133,mean_flit_latency,9.75994418,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,165.484008,mean_flit_latency,17.89712854,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,172.651934,mean_flit_latency,19.42331836,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,176.513782,mean_flit_latency,10.2538105,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,177.315025,mean_flit_latency,20.43886222,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,177.35527809307604,mean_flit_latency,24.70658928,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,195.01997,mean_flit_latency,22.57530096,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,196.639819,mean_flit_latency,11.40376844,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,198.538755,mean_flit_latency,10.64159188,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,199.247641,mean_flit_latency,24.905922200000003,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,199.2984693877551,mean_flit_latency,28.79326806,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,204.141625,mean_flit_latency,21.797584160000003,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,204.19498170412965,mean_flit_latency,26.95127414,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,224.303761,mean_flit_latency,36.10611556,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,226.383657,mean_flit_latency,28.377622480000003,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,226.44927536231884,mean_flit_latency,34.37327296,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,230.321344,mean_flit_latency,12.245890600000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,230.729474,mean_flit_latency,38.717402119999996,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,230.7976366322009,mean_flit_latency,47.233482640000005,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,231.618737,mean_flit_latency,28.905722859999997,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,231.756155,mean_flit_latency,40.646874679999996,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,236.384266,mean_flit_latency,33.72061274,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,236.45581113801452,mean_flit_latency,37.38953764,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,242.473619,mean_flit_latency,12.77060316,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,264.830508,mean_flit_latency,14.146987560000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,266.729259,mean_flit_latency,54.09876902,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,266.82035519125685,mean_flit_latency,60.15642692,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,272.212544,mean_flit_latency,49.6539077,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,288.817006,mean_flit_latency,13.987101580000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,29.766441,mean_flit_latency,7.123449740000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,3.636004,mean_flit_latency,6.214365679999999,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,3.670098,mean_flit_latency,6.6334399600000005,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,3.672047,mean_flit_latency,6.20785034,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m5_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,3.672064111301732,mean_flit_latency,8.48221232,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m5_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,302.224371,mean_flit_latency,95.06044551999999,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,302.34133126934984,mean_flit_latency,116.86065196,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,31.702715,mean_flit_latency,7.53206674,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,31.804674,mean_flit_latency,7.53988998,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,31.8059683263445,mean_flit_latency,10.131322280000001,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m40_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,321.766886,mean_flit_latency,27.283879040000002,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,44.391727,mean_flit_latency,7.41051948,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,44.740007,mean_flit_latency,8.3609451,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,44.74256915411488,mean_flit_latency,11.12736448,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m60_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,45.934266,mean_flit_latency,8.404244819999999,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,58.398116,mean_flit_latency,9.24290126,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,58.402481871869625,mean_flit_latency,12.10051798,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m80_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,59.701207,mean_flit_latency,9.2317253,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,6.568548,mean_flit_latency,6.44135628,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,6.754712,mean_flit_latency,6.6929370200000005,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,6.823978,mean_flit_latency,6.3815734,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,6.824038083591737,mean_flit_latency,8.66694226,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m10_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,61.535129,mean_flit_latency,7.60389448,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,75.731873,mean_flit_latency,10.32558428,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,75.73921473582162,mean_flit_latency,13.34951244,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m100_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,75.768597,mean_flit_latency,10.1448658,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,77.961281,mean_flit_latency,7.974478,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,84.11391,mean_flit_latency,11.5281396,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,HOTSPOT10_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,85.47593,mean_flit_latency,8.20237424,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,PROP_temp64,TOPO-BC_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,86.892448,mean_flit_latency,11.34338514,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,86.90211345939933,mean_flit_latency,14.77123448,ns,paired near-lossless latency,64/07_sync_b8/ur_pre_saturation_latency.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m120_PROP_temp64_top16,
256,multicast_f16_256_cross_tier,Native,,load_m,20,mean_completion_latency,39.308095,ns,accepted,256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,Native,MC-F16-2TILE_compact256_repair_20260918_123846_m20_native_PROP_temp256_m16_top0,
256,multicast_f16_256_cross_tier,Native,,load_m,5,mean_completion_latency,13.3809225,ns,accepted,256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,Native,MC-F16-2TILE_compact256_repair_20260918_123846_m5_native_PROP_temp256_m16_top0,
256,multicast_f16_256_cross_tier,Repeated,,load_m,20,mean_completion_latency,380.00192,ns,accepted,256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,Repeated,MC-F16-2TILE_compact256_repair_20260918_123846_m20_repeated_PROP_temp256_m16_top0,
256,multicast_f16_256_cross_tier,Repeated,,load_m,5,mean_completion_latency,167.552785,ns,accepted,256/03_f16_cross_tier/f16_2tile_m5_m20_summary.csv,Repeated,MC-F16-2TILE_compact256_repair_20260918_123846_m5_repeated_PROP_temp256_m16_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,102.79605263157895,delivered_throughput,102.75493421052632,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m200_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,11.334948639080727,delivered_throughput,11.33381514421682,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m20_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,126.41585760517799,delivered_throughput,112.52781148867314,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m240_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,163.44142259414227,delivered_throughput,111.08786610878661,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m280_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,188.16233140655106,delivered_throughput,109.32984104046243,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m320_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,20.81557071299158,delivered_throughput,20.81348915592028,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m40_FM256_top0,
