nodes,topology,mode,traffic,offered_mflit_s_per_port,metric,value,value_unit,eligibility,source_file,source_design,source_case,source_run_id
64,PROP,UR (Async),UR,127.03252,delivered_throughput,127.019817,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,144.568838,delivered_throughput,144.554381,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,153.607943,delivered_throughput,153.558789,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,168.518119,delivered_throughput,168.484415,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,177.315025,delivered_throughput,177.297293,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,199.247641,delivered_throughput,199.227716,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,204.141625,delivered_throughput,204.121211,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,226.383657,delivered_throughput,226.361019,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,230.729474,delivered_throughput,230.706401,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,236.384266,delivered_throughput,236.360628,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,266.729259,delivered_throughput,266.702586,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,276.646601,delivered_throughput,276.591271,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,289.030707,delivered_throughput,288.926656,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,302.224371,delivered_throughput,302.194149,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,335.012864,delivered_throughput,334.490244,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,346.298759,delivered_throughput,345.474568,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,350.650808,delivered_throughput,348.974697,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,369.910038,delivered_throughput,362.844756,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,422.983216,delivered_throughput,379.195994,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,547.477225,delivered_throughput,370.532586,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Async),UR,604.215004,delivered_throughput,355.858469,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,UR (Sync),UR,3.672064111301732,delivered_throughput,3.671696904890602,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m5_PROP_temp64_top16,
64,PROP,UR (Sync),UR,6.824038083591737,delivered_throughput,6.823355679783377,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m10_PROP_temp64_top16,
64,PROP,UR (Sync),UR,14.846734193572908,delivered_throughput,14.845249520153551,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m20_PROP_temp64_top16,
64,PROP,UR (Sync),UR,31.8059683263445,delivered_throughput,31.802787729511866,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m40_PROP_temp64_top16,
64,PROP,UR (Sync),UR,44.74256915411488,delivered_throughput,44.738094897199474,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m60_PROP_temp64_top16,
64,PROP,UR (Sync),UR,58.402481871869625,delivered_throughput,58.39664162368244,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m80_PROP_temp64_top16,
64,PROP,UR (Sync),UR,75.73921473582162,delivered_throughput,75.73164081434804,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m100_PROP_temp64_top16,
64,PROP,UR (Sync),UR,86.90211345939933,delivered_throughput,86.8934232480534,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m120_PROP_temp64_top16,
64,PROP,UR (Sync),UR,102.67446444999342,delivered_throughput,102.66419700354842,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m140_PROP_temp64_top16,
64,PROP,UR (Sync),UR,127.05317937876077,delivered_throughput,127.0404740608229,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m160_PROP_temp64_top16,
64,PROP,UR (Sync),UR,144.5955950397927,delivered_throughput,144.58113548028874,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m180_PROP_temp64_top16,
64,PROP,UR (Sync),UR,153.63815142576203,delivered_throughput,153.57976892822026,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m200_PROP_temp64_top16,
64,PROP,UR (Sync),UR,168.55447680690398,delivered_throughput,168.5207659115426,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m220_PROP_temp64_top16,
64,PROP,UR (Sync),UR,177.35527809307604,delivered_throughput,177.33754256526674,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m240_PROP_temp64_top16,
64,PROP,UR (Sync),UR,199.2984693877551,delivered_throughput,199.27853954081633,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m280_PROP_temp64_top16,
64,PROP,UR (Sync),UR,204.19498170412965,delivered_throughput,204.17456220595923,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m260_PROP_temp64_top16,
64,PROP,UR (Sync),UR,226.44927536231884,delivered_throughput,226.4266304347826,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m300_PROP_temp64_top16,
64,PROP,UR (Sync),UR,230.7976366322009,delivered_throughput,230.77455686853767,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m340_PROP_temp64_top16,
64,PROP,UR (Sync),UR,236.45581113801452,delivered_throughput,236.4321655569007,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m320_PROP_temp64_top16,
64,PROP,UR (Sync),UR,266.82035519125685,delivered_throughput,266.78300034153006,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m360_PROP_temp64_top16,
64,PROP,UR (Sync),UR,276.7445979454481,delivered_throughput,276.689249025859,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m380_PROP_temp64_top16,
64,PROP,UR (Sync),UR,289.1376757957069,delivered_throughput,289.04515173945225,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m400_PROP_temp64_top16,
64,PROP,UR (Sync),UR,302.34133126934984,delivered_throughput,302.3110971362229,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m420_PROP_temp64_top16,
64,PROP,UR (Sync),UR,335.15658515658515,delivered_throughput,334.4058344058344,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m460_PROP_temp64_top16,
64,PROP,UR (Sync),UR,346.4523281596452,delivered_throughput,343.00166297117516,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m440_PROP_temp64_top16,
64,PROP,UR (Sync),UR,350.8082622361922,delivered_throughput,348.53502469690164,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m480_PROP_temp64_top16,
64,PROP,UR (Sync),UR,370.08526764566557,delivered_throughput,353.653481762198,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m500_PROP_temp64_top16,
64,PROP,UR (Sync),UR,423.21235102925243,delivered_throughput,357.3435807150596,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m600_PROP_temp64_top16,
64,PROP,UR (Sync),UR,547.8611500701262,delivered_throughput,358.6079943899018,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m700_PROP_temp64_top16,
64,PROP,UR (Sync),UR,604.6826625386997,delivered_throughput,337.86039086687305,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m800_PROP_temp64_top16,
64,PROP,BC,BC,3.670098,delivered_throughput,3.669731,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,6.754712,delivered_throughput,6.754037,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,14.536506,delivered_throughput,14.535053,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,29.766441,delivered_throughput,29.763464,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,44.391727,delivered_throughput,44.387288,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,61.535129,delivered_throughput,61.528976,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,77.961281,delivered_throughput,77.953485,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,85.47593,delivered_throughput,85.467382,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,104.865772,delivered_throughput,104.855285,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,124.74054,delivered_throughput,124.728066,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,146.274106,delivered_throughput,146.259479,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,156.688728,delivered_throughput,156.663658,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,165.169133,delivered_throughput,165.152616,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,176.513782,delivered_throughput,176.496131,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,196.639819,delivered_throughput,196.620155,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,198.538755,delivered_throughput,198.518901,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,230.321344,delivered_throughput,230.298312,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,237.606448,delivered_throughput,237.549422,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,242.473619,delivered_throughput,242.449372,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,264.830508,delivered_throughput,264.804025,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,286.802496,delivered_throughput,286.745136,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m400_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,288.817006,delivered_throughput,288.788124,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,311.627443,delivered_throughput,311.558885,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m420_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,321.766886,delivered_throughput,321.73471,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,336.890901,delivered_throughput,336.789834,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,356.409672,delivered_throughput,356.302749,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,362.865769,delivered_throughput,362.764166,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,469.783524,delivered_throughput,466.86147,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,538.050964,delivered_throughput,496.685606,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,BC,BC,618.077532,delivered_throughput,506.353837,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,3.636004,delivered_throughput,3.63564,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m5_PROP_temp64_top16_retry_csv_gate,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,6.568548,delivered_throughput,6.567891,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,14.245988,delivered_throughput,14.244564,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m20_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,31.702715,delivered_throughput,31.699544,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m40_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,45.934266,delivered_throughput,45.929673,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,59.701207,delivered_throughput,59.695237,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,75.768597,delivered_throughput,75.76102,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,84.11391,delivered_throughput,84.105499,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,104.417268,delivered_throughput,104.396385,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m140_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,121.557492,delivered_throughput,121.545336,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m160_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,141.91644,delivered_throughput,141.893733,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m180_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,151.493116,delivered_throughput,151.477967,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m200_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,165.484008,delivered_throughput,165.467459,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m220_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,172.651934,delivered_throughput,172.634669,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m240_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,195.01997,delivered_throughput,195.000468,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m260_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,197.335186,delivered_throughput,197.295719,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m280_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,224.303761,delivered_throughput,224.281331,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m320_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,231.618737,delivered_throughput,231.595575,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m300_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,231.756155,delivered_throughput,231.73298,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m340_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,272.212544,delivered_throughput,272.185322,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m360_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,PROP,Hotspot10,Hotspot10,283.16419,delivered_throughput,283.107557,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m380_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
